OTU ID,LMCA_sum,LMCA_mean,LMCA_non_zero,LMHP_sum,LMHP_mean,LMHP_non_zero,LMPM_sum,LMPM_mean,LMPM_non_zero,LMSS_sum,LMSS_mean,LMSS_non_zero,LMVL_sum,LMVL_mean,LMVL_non_zero,PFCA_sum,PFCA_mean,PFCA_non_zero,PFMV_sum,PFMV_mean,PFMV_non_zero,PFPM_sum,PFPM_mean,PFPM_non_zero,PFRR_sum,PFRR_mean,PFRR_non_zero,PFSS_sum,PFSS_mean,PFSS_non_zero,PFVL_sum,PFVL_mean,PFVL_non_zero,SLCA_sum,SLCA_mean,SLCA_non_zero,SLHP_sum,SLHP_mean,SLHP_non_zero,SLPB_sum,SLPB_mean,SLPB_non_zero,SLPM_sum,SLPM_mean,SLPM_non_zero,SLRA_sum,SLRA_mean,SLRA_non_zero,SLSS_sum,SLSS_mean,SLSS_non_zero,SLVL_sum,SLVL_mean,SLVL_non_zero
OTU4958,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.15384615384615385,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4959,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4965,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4968,0,0.0,0,1,0.08333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4969,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.125,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU497,0,0.0,0,1,0.08333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0625,1,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.6,1
OTU4972,0,0.0,0,5,0.4166666666666667,1,0,0.0,0,4,0.26666666666666666,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4977,1,0.037037037037037035,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU498,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,3,0.2727272727272727,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4990,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.13333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4991,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.037037037037037035,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4994,0,0.0,0,0,0.0,0,2,0.14285714285714285,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU4997,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.1875,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5,0,0.0,0,0,0.0,0,0,0.0,0,3,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.23076923076923078,1,0,0.0,0,6,0.4,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU50,3,0.1111111111111111,3,2,0.16666666666666666,1,2,0.14285714285714285,1,0,0.0,0,0,0.0,0,1,0.037037037037037035,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,32,1.1428571428571428,13,1,0.07142857142857142,1,4,0.3076923076923077,1,4,0.25,4,7,0.5384615384615384,1,0,0.0,0,0,0.0,0
OTU500,0,0.0,0,0,0.0,0,12,0.8571428571428571,1,0,0.0,0,0,0.0,0,1,0.037037037037037035,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5006,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.03571428571428571,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU501,2,0.07407407407407407,1,4,0.3333333333333333,1,0,0.0,0,0,0.0,0,4,0.36363636363636365,1,2,0.07407407407407407,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,13,0.8125,5,0,0.0,0,0,0.0,0,0,0.0,0
OTU5012,0,0.0,0,1,0.08333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5013,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU502,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,0.5454545454545454,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5026,8,0.2962962962962963,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU503,0,0.0,0,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,0.3125,3,0,0.0,0,0,0.0,0,0,0.0,0
OTU5032,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU504,18,0.6666666666666666,8,7,0.5833333333333334,2,17,1.2142857142857142,5,117,7.8,13,48,4.363636363636363,7,33,1.2222222222222223,13,10,0.9090909090909091,3,6,0.375,3,0,0.0,0,32,2.4615384615384617,6,21,1.4,5,3,0.10714285714285714,3,0,0.0,0,48,3.6923076923076925,2,12,0.75,2,11,0.8461538461538461,2,9,0.6428571428571429,5,0,0.0,0
OTU5041,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0
OTU5043,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.125,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5052,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,0.46153846153846156,1,0,0.0,0,0,0.0,0
OTU5056,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.125,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU506,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,9,0.3333333333333333,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5068,0,0.0,0,0,0.0,0,3,0.21428571428571427,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5071,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.03571428571428571,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5078,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0625,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU508,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,21,0.7777777777777778,1,0,0.0,0,5,0.3125,1,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,9,0.6923076923076923,3,1,0.07142857142857142,1,0,0.0,0
OTU5083,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,0.18518518518518517,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU509,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.037037037037037035,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU510,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,2,0.13333333333333333,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,0.14285714285714285,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,0.5,2,0,0.0,0
OTU5109,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,2,0.14285714285714285,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU512,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,19,1.1875,2,0,0.0,0,0,0.0,0,0,0.0,0
OTU5121,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.03571428571428571,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5126,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,15,1.3636363636363635,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5129,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,0.38461538461538464,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5131,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,0.36363636363636365,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5139,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.03571428571428571,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5147,0,0.0,0,1,0.08333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU515,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.03571428571428571,1,2,0.14285714285714285,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5157,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.037037037037037035,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5167,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.07692307692307693,1,0,0.0,0,0,0.0,0
OTU5170,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU518,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,0.5454545454545454,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.13333333333333333,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5182,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,0.38461538461538464,1,0,0.0,0,0,0.0,0
OTU5184,0,0.0,0,1,0.08333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5187,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.125,1,0,0.0,0,0,0.0,0,0,0.0,0
OTU519,0,0.0,0,6,0.5,1,3,0.21428571428571427,1,0,0.0,0,9,0.8181818181818182,1,0,0.0,0,36,3.272727272727273,3,34,2.125,3,0,0.0,0,43,3.3076923076923075,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.1875,2,9,0.6923076923076923,3,0,0.0,0,0,0.0,0
OTU5192,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.18181818181818182,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU52,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,0.375,1,0,0.0,0,20,1.4285714285714286,1,0,0.0,0
OTU5204,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0625,1,0,0.0,0,0,0.0,0,0,0.0,0
OTU521,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.10714285714285714,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU522,0,0.0,0,0,0.0,0,3,0.21428571428571427,3,1,0.06666666666666667,1,0,0.0,0,1,0.037037037037037035,1,1,0.09090909090909091,1,1,0.0625,1,0,0.0,0,0,0.0,0,2,0.13333333333333333,2,4,0.14285714285714285,3,3,0.21428571428571427,1,0,0.0,0,6,0.375,4,1,0.07692307692307693,1,0,0.0,0,8,1.6,2
OTU5221,0,0.0,0,20,1.6666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU523,27,1.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,56,2.074074074074074,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.13333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU524,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,40,1.4285714285714286,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5243,0,0.0,0,0,0.0,0,2,0.14285714285714285,1,0,0.0,0,0,0.0,0,0,0.0,0,1,0.09090909090909091,1,0,0.0,0,0,0.0,0,2,0.15384615384615385,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU525,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,0.21428571428571427,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5250,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,30,2.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU526,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,0.36363636363636365,1,32,2.0,1,15,1.1538461538461537,4,5,0.38461538461538464,4,11,0.7333333333333333,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5269,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.125,1,0,0.0,0,0,0.0,0,0,0.0,0
OTU5277,0,0.0,0,0,0.0,0,0,0.0,0,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU528,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,0.14285714285714285,3,2,0.14285714285714285,1,6,0.46153846153846156,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5298,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU530,1,0.037037037037037035,1,1,0.08333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,1,0.037037037037037035,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5304,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,0.5454545454545454,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU531,2,0.07407407407407407,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.1111111111111111,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5319,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0625,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5341,1,0.037037037037037035,1,1,0.08333333333333333,1,0,0.0,0,3,0.2,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0625,1,0,0.0,0,0,0.0,0,0,0.0,0
OTU5355,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.037037037037037035,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,0.17857142857142858,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5358,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.2727272727272727,1,0,0.0,0,1,0.07692307692307693,1,2,0.15384615384615385,1,3,0.2,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5360,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.03571428571428571,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5369,0,0.0,0,0,0.0,0,3,0.21428571428571427,1,0,0.0,0,0,0.0,0,0,0.0,0,21,1.9090909090909092,5,6,0.375,4,3,0.23076923076923078,2,1,0.07692307692307693,1,3,0.2,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5373,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0625,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5378,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.037037037037037035,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,0.375,1,0,0.0,0,0,0.0,0,0,0.0,0
OTU538,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,1,0.06666666666666667,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU5387,0,0.0,0,1,0.08333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
OTU539,0,0.0,0,0,0.0,0,1,0.07142857142857142,1,0,0.0,0,2,0.18181818181818182,2,1,0.037037037037037035,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,9,0.5625,2,0,0.0,0,4,0.2857142857142857,2,0,0.0,0
OTU5398,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.13333333333333333,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
